IMDB_titleID,IMDB_rating,IMDB_title_name
/title/tt2153394/,6.6 based on 156 user ratings, Felipe Esparza: They're Not Gonna Laugh At You (2012) (TV Special) 
/title/tt2519318/,6.5 based on 331 user ratings, Joan Rivers: Don't Start with Me (2012) (TV Special) 
/title/tt2370686/,5.5 based on 549 user ratings, Katt Williams: Kattpacalypse (2012) (TV Special) 
Not Found,Not Found,Not Found
/title/tt0481499/,"7.2 based on 182,029 user ratings", The Croods (2013) 
/title/tt8009622/,6.6 based on 351 user ratings, Twelve Forever (2019) (TV Series) 
/title/tt1798709/,"8.0 based on 495,968 user ratings", Her (2013) 
/title/tt1639084/,"6.7 based on 15,897 user ratings", Tallulah (2016) 
/title/tt0484275/,7.4 based on 629 user ratings, Da Kath & Kim Code (2005) (TV Movie) 
/title/tt1859607/,"5.3 based on 1,026 user ratings", Kath & Kimderella (2012) 
/title/tt1172991/,"6.7 based on 41,925 user ratings", The Company Men (2010) 
/title/tt0071512/,6.7 based on 974 user ratings," Xue di zi (1975) aka ""The Flying Guillotine"" "
/title/tt7029854/,"4.6 based on 1,652 user ratings"," Le manoir (2017) aka ""The Mansion"" "
/title/tt1877895/,8.5 based on 571 user ratings, Daughters of Destiny (2017) (TV Mini-Series) 
/title/tt6947808/,7.4 based on 227 user ratings, Diana: 7 Days That Shook the Windsors (2017) (TV Movie) 
/title/tt5990342/,"6.5 based on 5,520 user ratings", The Incredible Jessica James (2017) 
/title/tt7607498/,6.6 based on 26 user ratings, Coco y Raulito: Carrusel de ternura (2018) (TV Special) 
/title/tt3201640/,"5.8 based on 40,670 user ratings", Extinction (2018) 
/title/tt0290095/,"5.4 based on 75,498 user ratings"," The Tuxedo (2002) aka ""El smoking"" "
/title/tt8106576/,"7.7 based on 1,858 user ratings", The Bleeding Edge (2018) 
/title/tt7490342/,6.7 based on 262 user ratings," Benvinguts a la família (2018) (TV Series) aka ""Welcome to the Family"" "
/title/tt8142044/,3.3 based on 777 user ratings, 1st Summoning (2018) 
Not Found,Not Found,Not Found
Not Found,Not Found,Not Found
/title/tt2033616/,8.6 based on 418 user ratings, Fake or Fortune? (2010) (TV Series) 
Not Found,Not Found,Not Found
/title/tt5256700/,7.5 based on 186 user ratings, Guy Martin: The Last Flight of the Vulcan Bomber (2015) (TV Movie) 
/title/tt3002170/,7.8 based on 139 user ratings, Love Your Garden (2011) (TV Series) 
/title/tt1823963/,6.7 based on 70 user ratings, Mary Portas: Secret Shopper (2011) (TV Series) 
/title/tt9348438/,8.0 based on 136 user ratings, Monty Don's French Gardens (2017) (TV Series) 
/title/tt2078263/,8.3 based on 184 user ratings, Monty Don's Italian Gardens (2011) (TV Series) 
/title/tt4721124/,"6.8 based on 9,506 user ratings", The Exception (2016) 
Not Found,Not Found,Not Found
Not Found,Not Found,Not Found
/title/tt1731701/,"5.4 based on 18,378 user ratings", Barely Lethal (2015) 
/title/tt2402101/,"6.2 based on 39,576 user ratings", Dark Places (2015) 
Not Found,Not Found,Not Found
/title/tt2016940/,"6.1 based on 33,990 user ratings", Man of Tai Chi (2013) 
/title/tt2349144/,"6.4 based on 18,321 user ratings", Mississippi Grind (2015) 
/title/tt2322517/,"5.2 based on 3,970 user ratings", Mojave (2015) 
Not Found,Not Found,Not Found
/title/tt3704050/,"7.5 based on 20,686 user ratings", Remember (I) (2015) 
/title/tt3205376/,"6.9 based on 39,848 user ratings", Slow West (2015) 
/title/tt3416744/,"7.3 based on 26,955 user ratings", The End of the Tour (2015) 
/title/tt8369840/,"4.9 based on 20,570 user ratings", Another Life (2019) (TV Series) 
/title/tt1814644/,5.5 based on 195 user ratings, Bang Rajan 2 (2010) 
/title/tt2449180/,6.5 based on 261 user ratings," Mueng Ku (2012) aka ""My True Friend"" "
Not Found,Not Found,Not Found
/title/tt2664680/,4.8 based on 53 user ratings," Hor taew tak 3 (2011) aka ""Oh My Ghost 2"" "
/title/tt4799574/,"8.1 based on 2,456 user ratings", Oh Naui Gwishinnim (2015) (TV Series) 
/title/tt6826438/,"7.7 based on 18,750 user ratings", Parmanu: The Story of Pokhran (2018) 
Not Found,Not Found,Not Found
/title/tt1022513/,3.4 based on 263 user ratings," Chum thaang rot fai phii (2007) aka ""Train of the Dead"" "
/title/tt7974234/,6.1 based on 52 user ratings, Waterschool (2018) 
/title/tt7183876/,6.1 based on 395 user ratings, Joe Mande's Award-Winning Comedy Special (2017) (TV Special) 
/title/tt3118958/,"5.8 based on 4,882 user ratings", Lizzie Borden Took an Ax (2014) (TV Movie) 
/title/tt9358204/,"7.0 based on 14,734 user ratings", The Great Hack (2019) 
/title/tt8697266/,"7.2 based on 2,735 user ratings"," Iliza: Elder Millennial (2018) (TV Special) aka ""Iliza Shlesinger: Elder Millennial"" "
/title/tt3711510/,"5.9 based on 4,064 user ratings"," El aviso (2018) aka ""The Warning"" "
/title/tt3099498/,"5.3 based on 43,068 user ratings", Tusk (2014) 
/title/tt4170344/,"7.3 based on 1,255 user ratings", I Called Him Morgan (2016) 
/title/tt3222852/,6.7 based on 226 user ratings, Victor (II) (2015) 
/title/tt11107646/,Not Found, The Eurovision Song Contest (2020) (TV Series) 
/title/tt5841344/,"4.4 based on 1,021 user ratings", The Competition (2018) 
/title/tt6883152/,"4.6 based on 1,605 user ratings", The Devil and Father Amorth (2017) 
/title/tt0361748/,"8.3 based on 1,177,770 user ratings", Inglourious Basterds (2009) 
/title/tt9020426/,3.7 based on 124 user ratings, My Hotter Half (2017) (TV Series) 
/title/tt3155428/,3.1 based on 427 user ratings," Storage Wars Canada (2013) (TV Series) aka ""Storage Wars: Northern Treasures"" "
/title/tt1047011/,"7.0 based on 6,909 user ratings", Unfinished Song (2012) 
/title/tt2937898/,"7.0 based on 62,383 user ratings", A Most Violent Year (2014) 
/title/tt0397892/,"6.8 based on 180,243 user ratings", Bolt (2008) 
/title/tt0363472/,"4.3 based on 2,204 user ratings", Bewafaa (2005) 
Not Found,Not Found,Not Found
/title/tt8426270/,6.5 based on 475 user ratings, D.L. Hughley: Contrarian (2018) (TV Special) 
/title/tt7725144/,"7.2 based on 1,217 user ratings", Demetri Martin: The Overthinker (2018) (TV Special) 
/title/tt1330525/,"6.8 based on 1,830 user ratings"," Beast Stalker (2008) aka ""The Beast Stalker"" "
Not Found,Not Found,Not Found
/title/tt0398373/,"4.9 based on 2,276 user ratings", The Twins Effect II (2004) 
/title/tt0934949/,5.3 based on 551 user ratings," Seung ji san tau (2007) aka ""Twins Mission"" "
/title/tt2581244/,"5.6 based on 18,766 user ratings", Life After Beth (2014) 
/title/tt1396523/,"5.3 based on 3,558 user ratings", Revenge of the Green Dragons (2014) 
/title/tt1966385/,"5.5 based on 1,596 user ratings", City of Tiny Lights (2016) 
/title/tt5291862/,"3.5 based on 1,030 user ratings", Internet Famous (2016) 
/title/tt8888108/,3.0 based on 10 user ratings," Yigaloo Amer (2017) aka ""May You Prosper"" "
/title/tt10619724/,Not Found, Sexy Central (in development) 
/title/tt8747342/,6.7 based on 510 user ratings, Amazing Interiors (2018) (TV Series) 
/title/tt8725166/,"7.6 based on 4,814 user ratings", Dark Tourist (2018) (TV Series) 
/title/tt4940416/,"5.7 based on 2,766 user ratings", Duck Duck Goose (I) (2018) 
/title/tt7256866/,"5.2 based on 8,490 user ratings", Father of the Year (2018) 
/title/tt6866914/,6.5 based on 45 user ratings," Jimmy: Ahomitaina honma no hanashi (2018) (TV Series) aka ""Jimmy: The True Story of a True Idiot"" "
Not Found,Not Found,Not Found
/title/tt2326612/,"5.9 based on 28,305 user ratings", The Captive (I) (2014) 
/title/tt5518022/,"7.9 based on 2,979 user ratings"," Houston, We Have a Problem (2016) aka ""Houston, We Have a Problem!"" "
Not Found,Not Found,Not Found
/title/tt2542490/,"7.7 based on 1,120 user ratings", Dreamworks How to Train Your Dragon Legends (2010) (Video) 
/title/tt10438662/,4.6 based on 11 user ratings, Bangkok Love Stories: Objects of Affection (2019) (TV Series) 
/title/tt10438656/,7.6 based on 25 user ratings, Bangkok Love Stories: Plead (2019) (TV Series) 
/title/tt10405394/,7.9 based on 433 user ratings," 60 Il, Jijeongsaengjonja (2019) (TV Series) aka ""Designated Survivor: 60 days"" "
/title/tt5834660/,"7.0 based on 1,292 user ratings"," Dance Academy: The Movie (2017) aka ""Dance Academy: The Comeback"" "
Not Found,Not Found,Not Found
/title/tt3266724/,"2.5 based on 2,293 user ratings", Black Rose (2014) 
/title/tt6213294/,3.9 based on 172 user ratings," ¡Ay, mi madre! (2019) "
/title/tt6183106/,6.6 based on 328 user ratings," Iron Cowboy (2018) aka ""Iron Cowboy: The Story of the 50.50.50"" "
/title/tt6908976/,"4.5 based on 1,324 user ratings", Seinto Seiya: Knights of the Zodiac (2019) (TV Series) 
/title/tt9310372/,"6.5 based on 2,746 user ratings", Typewriter (2019) (TV Series) 
Not Found,Not Found,Not Found
/title/tt0810410/,7.0 based on 395 user ratings, Katt Williams Live (2006) (Video) 
/title/tt2910274/,"6.8 based on 22,329 user ratings", Obvious Child (2014) 
/title/tt3170832/,"8.1 based on 335,654 user ratings", Room (I) (2015) 
/title/tt2034031/,"6.4 based on 39,904 user ratings"," Laggies (2014) aka ""Say When"" "
/title/tt2452200/,"6.5 based on 24,918 user ratings", Son of a Gun (2014) 
/title/tt2345737/,"6.4 based on 42,145 user ratings", The Rover (2014) 
Not Found,Not Found,Not Found
/title/tt10406128/,8.1 based on 434 user ratings," Shinibsagwan Goohaeryung (2019) (TV Series) aka ""Rookie Historian Goo Hae-Ryung"" "
/title/tt9419834/,"4.3 based on 14,939 user ratings", Secret Obsession (2019) 
/title/tt2370248/,"8.0 based on 76,380 user ratings", Short Term 12 (2013) 
/title/tt1846597/,Not Found, Intern Revolution (2009) (Short) 
/title/tt8067306/,7.3 based on 162 user ratings," Camarón: Flamenco y revolución (2018) aka ""Camarón: The Film"" "
/title/tt8015080/,"5.8 based on 3,684 user ratings", Gojira: kessen kidô zôshoku toshi (2018) 
/title/tt7127976/,4.3 based on 277 user ratings, Aditi Mittal: Things They Wouldn't Let Me Say (2017) (TV Special) 
/title/tt6254796/,6.8 based on 575 user ratings, Ari Shaffir: Double Negative (2016) (TV Special) 
/title/tt5331878/,6.8 based on 209 user ratings, Theater of Life (2016) 
/title/tt8826936/,6.0 based on 189 user ratings, Mauli (2018) 
/title/tt10449632/,7.7 based on 78 user ratings," An lian: Ju sheng huai nan (2019) (TV Series) aka ""Unrequited Love"" "
Not Found,Not Found,Not Found
/title/tt5304874/,6.2 based on 732 user ratings," Incerta glòria (2017) aka ""Uncertain Glory"" "
/name/nm0449299/,Not Found," Tig Notaro (Actress, One Mississippi (2015))"
/title/tt6685074/,7.3 based on 31 user ratings, Bogda (2018) 
/title/tt10516390/,"6.0 based on 1,614 user ratings"," Frankenstein's Monster's Monster, Frankenstein (2019) (TV Short) "
Not Found,Not Found,Not Found
/title/tt0452594/,"5.8 based on 120,261 user ratings", The Break-Up (2006) 
/title/tt0780521/,"7.1 based on 114,816 user ratings", The Princess and the Frog (2009) 
/title/tt8417466/,4.6 based on 502 user ratings, We Belong Together (2018) 
/title/tt1639109/,"7.7 based on 10,064 user ratings", Angel Beats! (2010) (TV Series) 
/title/tt1913273/,"8.2 based on 6,923 user ratings"," Ano hi mita hana no namae o bokutachi wa mada shiranai. (2011) (TV Series) aka ""Anohana: The Flower We Saw That Day"" "
/title/tt5240222/,"7.0 based on 1,266 user ratings", God Eater (2015) (TV Series) 
/title/tt6138612/,6.4 based on 185 user ratings, Guranburû fantajî: Ji animêshon (2017) (TV Series) 
/title/tt6717058/,6.5 based on 185 user ratings," Grizzy and the Lemmings (2017) (TV Series) aka ""Grizzy et les Lemmings"" "
/title/tt7543072/,5.9 based on 520 user ratings, Love Shot (2018) 
/title/tt2044729/,"4.8 based on 4,756 user ratings", A Glimpse Inside the Mind of Charles Swan III (2012) 
/title/tt2316411/,"6.9 based on 151,680 user ratings", Enemy (2013) 
/title/tt0089108/,"8.2 based on 4,966 user ratings", Esperando la carroza (1985) 
Not Found,Not Found,Not Found
/title/tt2115295/,"6.3 based on 9,915 user ratings", Ginger & Rosa (2012) 
/title/tt7104578/,4.7 based on 341 user ratings, Going for Gold (2018) 
/title/tt2692904/,"7.1 based on 125,793 user ratings", Locke (2013) 
/title/tt5639784/,7.1 based on 28 user ratings," Lucha. Jugando con lo imposible (2016) aka ""Lucha: Playing the Impossible"" "
/title/tt2101441/,"5.3 based on 130,316 user ratings", Spring Breakers (2012) 
/title/tt6737518/,6.0 based on 41 user ratings, Stray Bullet (2018) 
/title/tt1213928/,7.1 based on 781 user ratings, Tahaan (2008) 
/title/tt0108291/,"6.8 based on 1,275 user ratings"," Wild Tango (1993) aka ""Tango feroz: la leyenda de Tanguito"" "
/title/tt5903232/,6.3 based on 336 user ratings, Temporada de Caza (2017) 
/title/tt1735907/,"5.3 based on 3,744 user ratings", The Adderall Diaries (2015) 
/title/tt1714206/,"7.1 based on 137,931 user ratings", The Spectacular Now (2013) 
/title/tt1441395/,"6.3 based on 119,239 user ratings", Under the Skin (I) (2013) 
/title/tt5479616/,"5.3 based on 2,923 user ratings", Amar (2017) 
/title/tt2437954/,"5.7 based on 2,059 user ratings", Singh Saab the Great (2013) 
/title/tt4317854/,7.6 based on 36 user ratings, Vitti Dandu (2014) 
/title/tt4419364/,"5.1 based on 9,361 user ratings", Holidays (2016) 
/title/tt4778602/,4.8 based on 294 user ratings," Lusers, los amigos no se eligen (2015) "
/title/tt4902716/,"5.0 based on 3,741 user ratings", Rebirth (I) (2016) 
/title/tt5151716/,"6.7 based on 3,384 user ratings", Tony Robbins: I Am Not Your Guru (2016) 
/title/tt2101473/,"7.2 based on 34,229 user ratings", The Physician (2013) 
/title/tt0047673/,"7.6 based on 30,842 user ratings", White Christmas (1954) 
/title/tt7209010/,8.0 based on 18 user ratings," Pit Sawat (2016) (TV Series) aka ""Blood & Treasures"" "
/title/tt4005402/,"7.1 based on 43,955 user ratings", Colonia (2015) 
/title/tt8690890/,"8.2 based on 2,029 user ratings", Meteor Garden (2018) (TV Series) 
/title/tt7094950/,7.2 based on 22 user ratings, The Maybe Pile (2017) (TV Episode)  - Season 2 | Episode 0  - Buddy Thunderstruck (2017) (TV Series)  
/title/tt6333054/,"8.1 based on 3,489 user ratings", Chasing Coral (2017) 
/title/tt5541240/,"6.8 based on 35,644 user ratings", To the Bone (I) (2017) 
/title/tt2724532/,"5.8 based on 3,649 user ratings", Gridlocked (2015) 
/title/tt2143710/,5.0 based on 7 user ratings, Sea Going Penguin/Sinbad Jr. & the Mighty Magnet/The Adventure of Frozen Fracas (1965) (TV Episode)  - Season 1 | Episode 15  - Sinbad Jr. and his Magic Belt (1965) (TV Series)  
/title/tt2428170/,"6.3 based on 34,571 user ratings", Creep (I) (2014) 
/title/tt7534054/,"6.8 based on 2,230 user ratings"," Sorry Angel (2018) aka ""Plaire, aimer et courir vite"" "
/title/tt0111703/,5.1 based on 100 user ratings," Bleeding Hearts (1994) aka ""Fatal Destiny"" "
/title/tt5246700/,"5.0 based on 39,344 user ratings", How It Ends (2018) 
/title/tt8617844/,"7.3 based on 2,952 user ratings", Jim Jefferies: This Is Me Now (2018) (TV Special) 
/title/tt2609912/,"6.8 based on 8,123 user ratings", Kevin Hart: Let Me Explain (2013) 
/title/tt6090044/,"2.2 based on 1,581 user ratings", Romina (2018) 
/title/tt2910814/,"6.1 based on 59,787 user ratings", The Signal (2014) 
/title/tt3589494/,6.7 based on 199 user ratings, D.L. Hughley: Clear (2014) (TV Special) 
/title/tt5111874/,"6.7 based on 11,301 user ratings", My Scientology Movie (2015) 
/title/tt3500822/,"7.8 based on 1,712 user ratings", Tom Segura: Completely Normal (2014) (TV Special) 
/title/tt8242160/,"5.9 based on 1,815 user ratings"," 4 latas (2019) aka ""4L"" "
/title/tt5149506/,5.7 based on 71 user ratings, Age Gap Love (2014) (TV Series) 
/title/tt8948164/,6.9 based on 56 user ratings, Ainsley Eats the Streets (2014) (TV Series) 
Not Found,Not Found,Not Found
/title/tt0109303/,"6.2 based on 27,003 user ratings", Blown Away (1994) 
/title/tt4397342/,6.2 based on 860 user ratings, Cities of Last Things (2018) 
/title/tt10026844/,6.9 based on 59 user ratings, Encounters with Evil (2016) (TV Series) 
/title/tt10521644/,5.3 based on 239 user ratings, Extreme Engagement (2019) (TV Series) 
/title/tt10435072/,6.2 based on 21 user ratings, History's Greatest Hoaxes (2016) (TV Series) 
/title/tt8613876/,"4.8 based on 4,159 user ratings", Kidnapping Stella (2019) 
/title/tt8045690/,"8.1 based on 2,496 user ratings", Luis Miguel: La Serie (2018) (TV Series) 
/title/tt2716758/,6.6 based on 58 user ratings, Mega Food (2013) (TV Series) 
/title/tt2298963/,6.9 based on 36 user ratings, MegaTruckers (2012) (TV Series) 
/title/tt0107594/,"5.8 based on 3,576 user ratings", Money for Nothing (1993) 
/title/tt10192576/,7.9 based on 567 user ratings," Bombam (2019) (TV Series) aka ""One Spring Night"" "
/title/tt10619658/,7.7 based on 14 user ratings, Pili Fantasy: War of Dragons (1988) (TV Series) 
/title/tt2499472/,"5.6 based on 9,469 user ratings", Point Blank (2019) 
/title/tt0858479/,"6.1 based on 22,063 user ratings", Smart People (2008) 
/title/tt10242848/,7.8 based on 334 user ratings, Taco Chronicles (2019) (TV Series) 
/title/tt7274546/,7.1 based on 242 user ratings," Das System Milch (2017) aka ""The Milk System"" "
/title/tt10522374/,7.8 based on 8 user ratings, True Tunes (2019) (TV Series) 
/title/tt5151004/,6.6 based on 200 user ratings," Hatirla Gönül (2015) (TV Series) aka ""Gonul"" "
/title/tt4570986/,4.6 based on 305 user ratings, Chhota Bheem (2008) (TV Series) 
/title/tt9153270/,"6.2 based on 1,046 user ratings", Family Reunion (2019) (TV Series) 
Not Found,Not Found,Not Found
/title/tt10511826/,6.8 based on 383 user ratings," Parchís: El documental (2019) aka ""Parchís: The Documentary"" "
Not Found,Not Found,Not Found
/title/tt3445270/,"8.0 based on 2,710 user ratings", The Battered Bastards of Baseball (2014) 
/title/tt4937564/,"4.4 based on 1,575 user ratings", Sex Doll (2016) 
/title/tt2378830/,"6.9 based on 2,627 user ratings"," Sommeren '92 (2015) aka ""Summer of '92"" "
/title/tt4835636/,"6.3 based on 1,625 user ratings", Chris Tucker Live (2015) (TV Special) 
/title/tt0071115/,"7.3 based on 19,928 user ratings", Alice Doesn't Live Here Anymore (1974) 
/title/tt6963796/,6.5 based on 11 user ratings, Dreamworks Kung Fu Panda Awesome Secrets (2008) (TV Series) 
/title/tt9899342/,6.2 based on 14 user ratings, Flowering Heart (2016) (TV Series) 
/title/tt0978759/,"7.1 based on 24,010 user ratings", Frozen River (2008) 
/title/tt0494238/,"6.1 based on 70,796 user ratings", Inkheart (2008) 
/title/tt9084708/,5.7 based on 106 user ratings, Inside the Mind of a Serial Killer (2015) (TV Series) 
/title/tt10438648/,"6.5 based on 1,001 user ratings", Katherine Ryan: Glitter Room (2019) (TV Special) 
/title/tt1416801/,"7.1 based on 43,446 user ratings", Kill the Irishman (2011) 
/title/tt0452637/,"5.5 based on 92,424 user ratings", Lady in the Water (2006) 
Not Found,Not Found,Not Found
/title/tt5160928/,"6.3 based on 3,716 user ratings", Mean Dreams (2016) 
/title/tt0070379/,"7.3 based on 91,357 user ratings", Mean Streets (1973) 
/title/tt6046238/,8.4 based on 129 user ratings, Molang (2015) (TV Series) 
/title/tt0435705/,"6.2 based on 143,076 user ratings", Next (2007) 
/title/tt0956038/,"6.0 based on 21,918 user ratings", Nights in Rodanthe (2008) 
/title/tt7767562/,8.6 based on 53 user ratings, Bird Brain (2017) (TV Episode)  - Season 44 | Episode 27  - Nova (1974) (TV Series)  
/title/tt7851500/,8.0 based on 655 user ratings, Black Hole Apocalypse (2018) (TV Episode)  - Season 45 | Episode 1  - Nova (1974) (TV Series)  
/title/tt6814952/,7.9 based on 55 user ratings, Building Chernobyl's Megatomb (2017) (TV Episode)  - Season 44 | Episode 15  - Nova (1974) (TV Series)  
/title/tt6814954/,7.2 based on 48 user ratings, Chinese Chariot Revealed (2017) (TV Episode)  - Season 44 | Episode 16  - Nova (1974) (TV Series)  
/title/tt7789494/,8.1 based on 82 user ratings, Day the Dinosaurs Died (2017) (TV Episode)  - Season 44 | Episode 28  - Nova (1974) (TV Series)  
/title/tt7381692/,7.5 based on 264 user ratings, Death Dive to Saturn (2017) (TV Episode)  - Season 44 | Episode 19  - Nova (1974) (TV Series)  
/title/tt8305570/,8.1 based on 116 user ratings, Decoding the Weather Machine (2018) (TV Episode)  - Season 45 | Episode 6  - Nova (1974) (TV Series)  
/title/tt7344070/,7.6 based on 54 user ratings, Eclipse Over America (2017) (TV Episode)  - Season 44 | Episode 18  - Nova (1974) (TV Series)  
/title/tt7667020/,7.9 based on 42 user ratings, Extreme Animal Weapons (2017) (TV Episode)  - Season 44 | Episode 26  - Nova (1974) (TV Series)  
/title/tt7984792/,7.3 based on 211 user ratings, First Face of America (2018) (TV Episode)  - Season 45 | Episode 3  - Nova (1974) (TV Series)  
/title/tt6801604/,7.3 based on 44 user ratings, Holocaust Escape Tunnel (2017) (TV Episode)  - Season 44 | Episode 14  - Nova (1974) (TV Series)  
/title/tt7620172/,7.4 based on 44 user ratings, Killer Floods (2017) (TV Episode)  - Season 44 | Episode 25  - Nova (1974) (TV Series)  
/title/tt7408410/,7.3 based on 43 user ratings, Killer Hurricanes (2017) (TV Episode)  - Season 44 | Episode 24  - Nova (1974) (TV Series)  
/title/tt7408406/,7.7 based on 60 user ratings, Killer Volcanoes (2017) (TV Episode)  - Season 44 | Episode 23  - Nova (1974) (TV Series)  
/title/tt6960912/,7.9 based on 97 user ratings, Poisoned Water (2017) (TV Episode)  - Season 44 | Episode 17  - Nova (1974) (TV Series)  
/title/tt8079484/,7.0 based on 292 user ratings, Prediction by the Numbers (2018) (TV Episode)  - Season 45 | Episode 5  - Nova (1974) (TV Series)  
/title/tt7408394/,7.3 based on 122 user ratings, Secrets of the Shining Knight (2017) (TV Episode)  - Season 44 | Episode 20  - Nova (1974) (TV Series)  
/title/tt9286990/,7.3 based on 96 user ratings, Thai Cave Rescue (2018) (TV Episode)  - Season 45 | Episode 15  - Nova (1974) (TV Series)  
/title/tt7954302/,7.2 based on 57 user ratings, The Impossible Flight (2018) (TV Episode)  - Season 45 | Episode 2  - Nova (1974) (TV Series)  
/title/tt2089270/,7.4 based on 134 user ratings, Ultimate Mars Challenge (2012) (TV Episode)  - Season 39 | Episode 15  - Nova (1974) (TV Series)  
/title/tt1114740/,"5.2 based on 98,445 user ratings", Paul Blart: Mall Cop (2009) 
Not Found,Not Found,Not Found
/title/tt3105674/,"5.0 based on 1,335 user ratings", Rabbids Invasion (2013) (TV Series) 
/title/tt1075417/,"5.7 based on 52,877 user ratings", Race to Witch Mountain (2009) 
/title/tt0095953/,"8.0 based on 452,734 user ratings", Rain Man (1988) 
/title/tt7897050/,7.2 based on 369 user ratings, Record of Grancrest War (2018) (TV Series) 
/title/tt2484120/,"7.6 based on 3,211 user ratings", Room on the Broom (2012) (TV Short) 
/title/tt0134084/,"5.5 based on 118,038 user ratings", Scream 3 (2000) 
/title/tt1100119/,"4.7 based on 6,510 user ratings", Shorts (2009) 
Not Found,Not Found,Not Found
Not Found,Not Found,Not Found
/title/tt6214864/,Not Found, Stone Age (2008) (TV Series) 
/title/tt4867110/,"4.1 based on 9,868 user ratings", Swiped (I) (2018) 
/title/tt0244244/,"6.5 based on 171,554 user ratings", Swordfish (2001) 
/title/tt0075314/,"8.3 based on 671,911 user ratings", Taxi Driver (1976) 
Not Found,Not Found,Not Found
/title/tt8148018/,"7.3 based on 1,336 user ratings", The Accountant of Auschwitz (2018) 
/title/tt1037705/,"6.9 based on 280,061 user ratings", The Book of Eli (2010) 
/title/tt0355295/,"5.9 based on 112,756 user ratings", The Brothers Grimm (2005) 
/title/tt0865556/,"6.6 based on 98,486 user ratings", The Forbidden Kingdom (2008) 
Not Found,Not Found,Not Found
/title/tt0383216/,"5.7 based on 78,007 user ratings", The Pink Panther (2006) 
/title/tt10011038/,Not Found," Tayo and Titipo's Race (2018) (TV Episode)  - Season 5 | Episode 5  - Tayo, the Little Bus (2010) (TV Series)  "
/title/tt2048918/,7.5 based on 28 user ratings, The War Against Women (2013) 
Not Found,Not Found,Not Found
/title/tt6167894/,"8.1 based on 3,840 user ratings", Angamaly Diaries (2017) 
/title/tt0800981/,5.4 based on 567 user ratings, Anthony Kaun Hai? (2006) 
/title/tt3210258/,"8.5 based on 6,173 user ratings", Bo Burnham: what. (2013) (TV Special) 
Not Found,Not Found,Not Found
/title/tt0346723/,"6.5 based on 13,725 user ratings", Chalte Chalte (2003) 
/title/tt6817922/,4.7 based on 74 user ratings, Chicken Kokkachi (2017) 
/title/tt6235600/,Not Found, High School Comedies (2016) (TV Episode)  - Season 10 | Episode 2  - Hollywood's 10 Best (2003) (TV Series)  
/title/tt7776830/,4.5 based on 241 user ratings, Counterfeiting in Suburbia (2018) (TV Movie) 
Not Found,Not Found,Not Found
/title/tt2361022/,2.5 based on 305 user ratings, Deewana Main Deewana (2013) 
/title/tt6484086/,6.4 based on 318 user ratings, Dream Big: Engineering Our World (2017) (Short) 
/title/tt6958014/,"5.2 based on 2,390 user ratings", Duck Butter (2018) 
Not Found,Not Found,Not Found
/title/tt1805263/,"8.0 based on 3,233 user ratings", I Am Kalam (2010) 
/title/tt6416760/,4.4 based on 5 user ratings, Kaviyude Osyath (2017) 
/title/tt0323120/,"6.3 based on 11,359 user ratings", Loving Annabelle (2006) 
/title/tt5349672/,6.1 based on 52 user ratings, Ma Chu Ka (2017) 
/title/tt0323633/,"6.9 based on 2,415 user ratings", Melvin Goes to Dinner (2003) 
/title/tt4335954/,5.5 based on 216 user ratings, My Birthday Song (2018) 
/title/tt0795434/,"7.1 based on 19,883 user ratings", Namastey London (2007) 
/title/tt7013194/,6.8 based on 479 user ratings," Shan guang shao nu (2017) aka ""Our Shining Days"" "
Not Found,Not Found,Not Found
/title/tt6641630/,6.7 based on 52 user ratings, Pareeth Pandari (2017) 
/title/tt6405694/,Not Found, Paulettante Veedu (2016) 
/title/tt1176961/,4.2 based on 482 user ratings, Paying Guests (2009) 
/title/tt6864588/,5.0 based on 127 user ratings, Sarvopari Palakkaran (2017) 
/title/tt1037850/,"7.5 based on 7,305 user ratings"," Bu neng shuo de. mi mi (2007) aka ""Secret"" "
/title/tt0451919/,"7.5 based on 6,954 user ratings", Socha Na Tha (2005) 
Not Found,Not Found,Not Found
Not Found,Not Found,Not Found
/title/tt3244786/,"6.6 based on 1,266 user ratings", The Music of Silence (2017) 
Not Found,Not Found,Not Found
/title/tt6625254/,6.5 based on 62 user ratings, Theeram (2017) 
Not Found,Not Found,Not Found
/title/tt1442583/,5.7 based on 334 user ratings, Tum Milo Toh Sahi (2010) 
/title/tt6921450/,6.4 based on 43 user ratings, Viswasapoorvam Mansoor (2017) 
/title/tt7422506/,5.4 based on 322 user ratings," We, the Marines (2017) (Short) "
Not Found,Not Found,Not Found
/title/tt6191876/,7.5 based on 923 user ratings, What We Started (2017) 
Not Found,Not Found,Not Found
/title/tt2388856/,4.8 based on 507 user ratings, 1 Chance 2 Dance (2014) 
/title/tt1729630/,5.8 based on 615 user ratings, 10 jours en or (2012) 
/title/tt7262082/,7.0 based on 6 user ratings, 46 (2017) (Short) 
Not Found,Not Found,Not Found
/title/tt7131682/,6.7 based on 6 user ratings, Against the Tide (2014) (TV Series) 
/title/tt4518260/,"5.2 based on 1,217 user ratings", Albion: The Enchanted Stallion (2016) 
/title/tt0060104/,6.7 based on 156 user ratings, Amrapali (1966) 
/title/tt2644032/,"7.3 based on 1,133 user ratings", Barbie: Life in the Dreamhouse (2012) (TV Series) 
